day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,2200,STRAWBERRIES,3999,192,N/A,N/A,N/A,N/A,4000,50,4001.0,142.0,N/A,N/A,3999.5,0.0
0,2300,STRAWBERRIES,3999,251,N/A,N/A,N/A,N/A,4001,251,N/A,N/A,N/A,N/A,4000.0,0.0
0,2400,STRAWBERRIES,3999,221,N/A,N/A,N/A,N/A,4001,221,N/A,N/A,N/A,N/A,4000.0,0.0
0,2500,STRAWBERRIES,4000,71,3999.0,118.0,N/A,N/A,4001,189,N/A,N/A,N/A,N/A,4000.5,0.0
0,2600,STRAWBERRIES,4000,239,N/A,N/A,N/A,N/A,4002,239,N/A,N/A,N/A,N/A,4001.0,0.0
0,2700,STRAWBERRIES,4000,83,3999.0,187.0,N/A,N/A,4001,270,N/A,N/A,N/A,N/A,4000.5,0.0
0,2800,STRAWBERRIES,3999,226,N/A,N/A,N/A,N/A,4001,226,N/A,N/A,N/A,N/A,4000.0,0.0
0,2900,STRAWBERRIES,4000,194,N/A,N/A,N/A,N/A,4001,194,N/A,N/A,N/A,N/A,4000.5,0.0
0,3000,STRAWBERRIES,4000,193,N/A,N/A,N/A,N/A,4002,193,N/A,N/A,N/A,N/A,4001.0,0.0
0,3100,STRAWBERRIES,4001,81,4000.0,141.0,N/A,N/A,4002,222,N/A,N/A,N/A,N/A,4001.5,0.0
0,3200,STRAWBERRIES,4000,236,N/A,N/A,N/A,N/A,4002,236,N/A,N/A,N/A,N/A,4001.0,0.0
0,3300,STRAWBERRIES,4000,249,N/A,N/A,N/A,N/A,4001,249,N/A,N/A,N/A,N/A,4000.5,0.0
0,3400,STRAWBERRIES,4000,83,3999.0,195.0,N/A,N/A,4001,278,N/A,N/A,N/A,N/A,4000.5,0.0
0,3500,STRAWBERRIES,4000,55,3999.0,114.0,N/A,N/A,4001,176,N/A,N/A,N/A,N/A,4000.5,0.0
0,3600,STRAWBERRIES,4000,238,N/A,N/A,N/A,N/A,4001,230,N/A,N/A,N/A,N/A,4000.5,0.0
0,3700,STRAWBERRIES,4000,180,N/A,N/A,N/A,N/A,4001,180,N/A,N/A,N/A,N/A,4000.5,0.0
0,3800,STRAWBERRIES,4000,168,N/A,N/A,N/A,N/A,4001,50,4002.0,118.0,N/A,N/A,4000.5,0.0
0,3900,STRAWBERRIES,4000,215,N/A,N/A,N/A,N/A,4001,95,4002.0,120.0,N/A,N/A,4000.5,0.0
0,4000,STRAWBERRIES,4000,238,N/A,N/A,N/A,N/A,4001,238,N/A,N/A,N/A,N/A,4000.5,0.0
0,4100,STRAWBERRIES,4000,223,N/A,N/A,N/A,N/A,4001,223,N/A,N/A,N/A,N/A,4000.5,0.0
0,4200,STRAWBERRIES,3999,200,N/A,N/A,N/A,N/A,4000,94,4001.0,106.0,N/A,N/A,3999.5,0.0
0,4300,STRAWBERRIES,3999,170,N/A,N/A,N/A,N/A,4000,170,N/A,N/A,N/A,N/A,3999.5,0.0
0,4400,STRAWBERRIES,3999,257,N/A,N/A,N/A,N/A,4000,75,4001.0,182.0,N/A,N/A,3999.5,0.0
0,4500,STRAWBERRIES,3999,174,N/A,N/A,N/A,N/A,4001,174,N/A,N/A,N/A,N/A,4000.0,0.0
0,4600,STRAWBERRIES,4000,77,3999.0,157.0,N/A,N/A,4001,234,N/A,N/A,N/A,N/A,4000.5,0.0
0,4700,STRAWBERRIES,3999,270,N/A,N/A,N/A,N/A,4000,83,4001.0,187.0,N/A,N/A,3999.5,0.0
0,4800,STRAWBERRIES,4000,12,3999.0,252.0,N/A,N/A,4001,252,N/A,N/A,N/A,N/A,4000.5,0.0
0,4900,STRAWBERRIES,3999,192,N/A,N/A,N/A,N/A,4000,64,4001.0,128.0,N/A,N/A,3999.5,0.0
0,5000,STRAWBERRIES,3999,264,N/A,N/A,N/A,N/A,4001,264,N/A,N/A,N/A,N/A,4000.0,0.0
0,5100,STRAWBERRIES,3998,203,N/A,N/A,N/A,N/A,4000,203,N/A,N/A,N/A,N/A,3999.0,0.0
0,5200,STRAWBERRIES,3998,276,N/A,N/A,N/A,N/A,4000,276,N/A,N/A,N/A,N/A,3999.0,0.0
0,5300,STRAWBERRIES,3998,250,N/A,N/A,N/A,N/A,3999,67,4000.0,177.0,N/A,N/A,3998.5,0.0
0,5400,STRAWBERRIES,3997,207,N/A,N/A,N/A,N/A,3999,207,N/A,N/A,N/A,N/A,3998.0,0.0
0,5500,STRAWBERRIES,3997,265,N/A,N/A,N/A,N/A,3998,94,3999.0,171.0,N/A,N/A,3997.5,0.0
0,5600,STRAWBERRIES,3998,260,N/A,N/A,N/A,N/A,3999,268,N/A,N/A,N/A,N/A,3998.5,0.0
0,5700,STRAWBERRIES,3998,230,N/A,N/A,N/A,N/A,4000,230,N/A,N/A,N/A,N/A,3999.0,0.0
0,5800,STRAWBERRIES,3998,196,N/A,N/A,N/A,N/A,4000,196,N/A,N/A,N/A,N/A,3999.0,0.0
0,5900,STRAWBERRIES,3998,267,N/A,N/A,N/A,N/A,3999,95,4000.0,172.0,N/A,N/A,3998.5,0.0
0,6000,STRAWBERRIES,3998,215,N/A,N/A,N/A,N/A,3999,215,N/A,N/A,N/A,N/A,3998.5,0.0
0,6100,STRAWBERRIES,3998,229,N/A,N/A,N/A,N/A,3999,229,N/A,N/A,N/A,N/A,3998.5,0.0
0,6200,STRAWBERRIES,3999,92,3998.0,185.0,N/A,N/A,4000,277,N/A,N/A,N/A,N/A,3999.5,0.0
0,6300,STRAWBERRIES,3999,211,N/A,N/A,N/A,N/A,4000,211,N/A,N/A,N/A,N/A,3999.5,0.0
0,6400,STRAWBERRIES,3999,261,N/A,N/A,N/A,N/A,4001,256,N/A,N/A,N/A,N/A,4000.0,0.0
0,6500,STRAWBERRIES,3999,232,N/A,N/A,N/A,N/A,4000,65,4001.0,167.0,N/A,N/A,3999.5,0.0
0,6600,STRAWBERRIES,3999,162,N/A,N/A,N/A,N/A,4000,53,4001.0,109.0,N/A,N/A,3999.5,0.0
0,6700,STRAWBERRIES,3999,156,N/A,N/A,N/A,N/A,4001,156,N/A,N/A,N/A,N/A,4000.0,0.0
0,6800,STRAWBERRIES,3999,290,N/A,N/A,N/A,N/A,4001,290,N/A,N/A,N/A,N/A,4000.0,0.0
0,6900,STRAWBERRIES,3999,212,N/A,N/A,N/A,N/A,4001,212,N/A,N/A,N/A,N/A,4000.0,0.0
0,7000,STRAWBERRIES,3999,245,N/A,N/A,N/A,N/A,4001,245,N/A,N/A,N/A,N/A,4000.0,0.0
0,7100,STRAWBERRIES,3999,187,N/A,N/A,N/A,N/A,4001,187,N/A,N/A,N/A,N/A,4000.0,0.0
0,7200,STRAWBERRIES,3999,234,N/A,N/A,N/A,N/A,4000,234,N/A,N/A,N/A,N/A,3999.5,0.0
0,7300,STRAWBERRIES,3999,242,N/A,N/A,N/A,N/A,4001,242,N/A,N/A,N/A,N/A,4000.0,0.0
0,7400,STRAWBERRIES,3999,271,N/A,N/A,N/A,N/A,4001,271,N/A,N/A,N/A,N/A,4000.0,0.0
0,7500,STRAWBERRIES,4000,81,3999.0,195.0,N/A,N/A,4001,276,N/A,N/A,N/A,N/A,4000.5,0.0
0,7600,STRAWBERRIES,4000,92,3999.0,115.0,N/A,N/A,4001,207,N/A,N/A,N/A,N/A,4000.5,0.0
0,7700,STRAWBERRIES,4000,11,3999.0,266.0,N/A,N/A,4001,266,N/A,N/A,N/A,N/A,4000.5,0.0
0,7800,STRAWBERRIES,3999,185,N/A,N/A,N/A,N/A,4001,185,N/A,N/A,N/A,N/A,4000.0,0.0
0,7900,STRAWBERRIES,4000,98,3999.0,186.0,N/A,N/A,4001,276,N/A,N/A,N/A,N/A,4000.5,0.0
0,8000,STRAWBERRIES,4000,216,N/A,N/A,N/A,N/A,4001,97,4002.0,119.0,N/A,N/A,4000.5,0.0
0,8100,STRAWBERRIES,4000,177,N/A,N/A,N/A,N/A,4002,177,N/A,N/A,N/A,N/A,4001.0,0.0
0,8200,STRAWBERRIES,4000,177,N/A,N/A,N/A,N/A,4002,177,N/A,N/A,N/A,N/A,4001.0,0.0
0,8300,STRAWBERRIES,4001,174,N/A,N/A,N/A,N/A,4002,174,N/A,N/A,N/A,N/A,4001.5,0.0
0,8400,STRAWBERRIES,4001,224,N/A,N/A,N/A,N/A,4003,224,N/A,N/A,N/A,N/A,4002.0,0.0
0,8500,STRAWBERRIES,4001,217,N/A,N/A,N/A,N/A,4003,217,N/A,N/A,N/A,N/A,4002.0,0.0
0,8600,STRAWBERRIES,4002,266,N/A,N/A,N/A,N/A,4003,266,N/A,N/A,N/A,N/A,4002.5,0.0
0,8700,STRAWBERRIES,4002,203,N/A,N/A,N/A,N/A,4003,203,N/A,N/A,N/A,N/A,4002.5,0.0
0,8800,STRAWBERRIES,4002,274,N/A,N/A,N/A,N/A,4003,274,N/A,N/A,N/A,N/A,4002.5,0.0
0,8900,STRAWBERRIES,4002,226,N/A,N/A,N/A,N/A,4004,226,N/A,N/A,N/A,N/A,4003.0,0.0
0,9000,STRAWBERRIES,4002,174,N/A,N/A,N/A,N/A,4004,174,N/A,N/A,N/A,N/A,4003.0,0.0
0,9100,STRAWBERRIES,4002,91,4001.0,151.0,N/A,N/A,4003,242,N/A,N/A,N/A,N/A,4002.5,0.0
0,9200,STRAWBERRIES,4002,89,4001.0,150.0,N/A,N/A,4003,239,N/A,N/A,N/A,N/A,4002.5,0.0
0,9300,STRAWBERRIES,4002,69,4001.0,126.0,N/A,N/A,4003,195,N/A,N/A,N/A,N/A,4002.5,0.0
0,9400,STRAWBERRIES,4002,226,N/A,N/A,N/A,N/A,4004,226,N/A,N/A,N/A,N/A,4003.0,0.0
0,9500,STRAWBERRIES,4002,267,N/A,N/A,N/A,N/A,4003,80,4004.0,187.0,N/A,N/A,4002.5,0.0
0,9600,STRAWBERRIES,4002,85,4001.0,114.0,N/A,N/A,4003,199,N/A,N/A,N/A,N/A,4002.5,0.0
0,9700,STRAWBERRIES,4002,234,N/A,N/A,N/A,N/A,4004,234,N/A,N/A,N/A,N/A,4003.0,0.0
0,9800,STRAWBERRIES,4002,232,N/A,N/A,N/A,N/A,4004,232,N/A,N/A,N/A,N/A,4003.0,0.0
0,9900,STRAWBERRIES,4003,63,4002.0,158.0,N/A,N/A,4004,221,N/A,N/A,N/A,N/A,4003.5,0.0
0,10000,STRAWBERRIES,4003,63,4002.0,146.0,N/A,N/A,4004,209,N/A,N/A,N/A,N/A,4003.5,0.0
0,10100,STRAWBERRIES,4003,277,N/A,N/A,N/A,N/A,4004,277,N/A,N/A,N/A,N/A,4003.5,0.0
0,10200,STRAWBERRIES,4003,207,N/A,N/A,N/A,N/A,4004,207,N/A,N/A,N/A,N/A,4003.5,0.0
0,10300,STRAWBERRIES,4003,202,N/A,N/A,N/A,N/A,4004,202,N/A,N/A,N/A,N/A,4003.5,0.0
0,10400,STRAWBERRIES,4003,88,4002.0,166.0,N/A,N/A,4004,254,N/A,N/A,N/A,N/A,4003.5,0.0
0,10500,STRAWBERRIES,4003,198,N/A,N/A,N/A,N/A,4004,198,N/A,N/A,N/A,N/A,4003.5,0.0
0,10600,STRAWBERRIES,4003,89,4002.0,160.0,N/A,N/A,4004,249,N/A,N/A,N/A,N/A,4003.5,0.0
0,10700,STRAWBERRIES,4002,227,N/A,N/A,N/A,N/A,4004,227,N/A,N/A,N/A,N/A,4003.0,0.0
0,10800,STRAWBERRIES,4002,248,N/A,N/A,N/A,N/A,4003,89,4004.0,159.0,N/A,N/A,4002.5,0.0
0,10900,STRAWBERRIES,4003,269,N/A,N/A,N/A,N/A,4004,269,N/A,N/A,N/A,N/A,4003.5,0.0
0,11000,STRAWBERRIES,4002,216,N/A,N/A,N/A,N/A,4003,216,N/A,N/A,N/A,N/A,4002.5,0.0
0,11100,STRAWBERRIES,4001,270,N/A,N/A,N/A,N/A,4003,270,N/A,N/A,N/A,N/A,4002.0,0.0
0,11200,STRAWBERRIES,4001,89,4000.0,151.0,N/A,N/A,4002,232,N/A,N/A,N/A,N/A,4001.5,0.0
0,11300,STRAWBERRIES,4001,79,4000.0,175.0,N/A,N/A,4002,254,N/A,N/A,N/A,N/A,4001.5,0.0
0,11400,STRAWBERRIES,4000,216,N/A,N/A,N/A,N/A,4002,216,N/A,N/A,N/A,N/A,4001.0,0.0
0,11500,STRAWBERRIES,4000,267,N/A,N/A,N/A,N/A,4001,267,N/A,N/A,N/A,N/A,4000.5,0.0
0,11600,STRAWBERRIES,4000,229,N/A,N/A,N/A,N/A,4001,55,4002.0,174.0,N/A,N/A,4000.5,0.0
0,11700,STRAWBERRIES,4000,91,3999.0,163.0,N/A,N/A,4001,254,N/A,N/A,N/A,N/A,4000.5,0.0
0,11800,STRAWBERRIES,4000,216,N/A,N/A,N/A,N/A,4002,216,N/A,N/A,N/A,N/A,4001.0,0.0
0,11900,STRAWBERRIES,4001,77,4000.0,129.0,N/A,N/A,4002,206,N/A,N/A,N/A,N/A,4001.5,0.0
0,12000,STRAWBERRIES,4001,253,N/A,N/A,N/A,N/A,4002,253,N/A,N/A,N/A,N/A,4001.5,0.0
0,12100,STRAWBERRIES,4001,195,N/A,N/A,N/A,N/A,4002,195,N/A,N/A,N/A,N/A,4001.5,0.0
0,12200,STRAWBERRIES,4001,218,N/A,N/A,N/A,N/A,4002,74,4003.0,149.0,N/A,N/A,4001.5,0.0
0,12300,STRAWBERRIES,4001,255,N/A,N/A,N/A,N/A,4003,255,N/A,N/A,N/A,N/A,4002.0,0.0
0,12400,STRAWBERRIES,4001,71,4000.0,156.0,N/A,N/A,4002,236,N/A,N/A,N/A,N/A,4001.5,0.0
0,12500,STRAWBERRIES,4000,251,N/A,N/A,N/A,N/A,4002,251,N/A,N/A,N/A,N/A,4001.0,0.0
0,12600,STRAWBERRIES,4000,219,N/A,N/A,N/A,N/A,4001,59,4002.0,160.0,N/A,N/A,4000.5,0.0
0,12700,STRAWBERRIES,4000,230,N/A,N/A,N/A,N/A,4001,91,4002.0,139.0,N/A,N/A,4000.5,0.0
0,12800,STRAWBERRIES,4000,208,N/A,N/A,N/A,N/A,4001,208,N/A,N/A,N/A,N/A,4000.5,0.0
0,12900,STRAWBERRIES,4000,83,3999.0,186.0,N/A,N/A,4001,269,N/A,N/A,N/A,N/A,4000.5,0.0
0,13000,STRAWBERRIES,4000,61,3999.0,176.0,N/A,N/A,4001,237,N/A,N/A,N/A,N/A,4000.5,0.0
0,13100,STRAWBERRIES,3999,197,N/A,N/A,N/A,N/A,4001,197,N/A,N/A,N/A,N/A,4000.0,0.0
0,13200,STRAWBERRIES,3999,207,N/A,N/A,N/A,N/A,4001,207,N/A,N/A,N/A,N/A,4000.0,0.0
0,13300,STRAWBERRIES,3999,184,N/A,N/A,N/A,N/A,4000,181,N/A,N/A,N/A,N/A,3999.5,0.0
0,13400,STRAWBERRIES,3998,239,N/A,N/A,N/A,N/A,4000,239,N/A,N/A,N/A,N/A,3999.0,0.0
0,13500,STRAWBERRIES,3998,53,3997.0,136.0,N/A,N/A,3999,189,N/A,N/A,N/A,N/A,3998.5,0.0
0,13600,STRAWBERRIES,3998,247,N/A,N/A,N/A,N/A,3999,247,N/A,N/A,N/A,N/A,3998.5,0.0
0,13700,STRAWBERRIES,3998,83,3997.0,195.0,N/A,N/A,3999,278,N/A,N/A,N/A,N/A,3998.5,0.0
0,13800,STRAWBERRIES,3998,68,3997.0,187.0,N/A,N/A,3999,255,N/A,N/A,N/A,N/A,3998.5,0.0
0,13900,STRAWBERRIES,3998,12,3997.0,236.0,N/A,N/A,3999,236,N/A,N/A,N/A,N/A,3998.5,0.0
0,14000,STRAWBERRIES,3997,260,N/A,N/A,N/A,N/A,3999,260,N/A,N/A,N/A,N/A,3998.0,0.0
0,14100,STRAWBERRIES,3998,99,3997.0,185.0,N/A,N/A,3999,284,N/A,N/A,N/A,N/A,3998.5,0.0
0,14200,STRAWBERRIES,3998,73,3997.0,189.0,N/A,N/A,3999,262,N/A,N/A,N/A,N/A,3998.5,0.0
0,14300,STRAWBERRIES,3998,259,N/A,N/A,N/A,N/A,3999,84,4000.0,175.0,N/A,N/A,3998.5,0.0
0,14400,STRAWBERRIES,3998,205,N/A,N/A,N/A,N/A,4000,205,N/A,N/A,N/A,N/A,3999.0,0.0
0,14500,STRAWBERRIES,3998,266,N/A,N/A,N/A,N/A,4000,266,N/A,N/A,N/A,N/A,3999.0,0.0
0,14600,STRAWBERRIES,3997,188,N/A,N/A,N/A,N/A,3999,188,N/A,N/A,N/A,N/A,3998.0,0.0
0,14700,STRAWBERRIES,3997,204,N/A,N/A,N/A,N/A,3998,88,3999.0,116.0,N/A,N/A,3997.5,0.0
0,14800,STRAWBERRIES,3997,196,N/A,N/A,N/A,N/A,3999,196,N/A,N/A,N/A,N/A,3998.0,0.0
0,14900,STRAWBERRIES,3997,202,N/A,N/A,N/A,N/A,3998,89,3999.0,113.0,N/A,N/A,3997.5,0.0
0,15000,STRAWBERRIES,3997,165,N/A,N/A,N/A,N/A,3999,170,N/A,N/A,N/A,N/A,3998.0,0.0
0,15100,STRAWBERRIES,3997,83,3996.0,104.0,N/A,N/A,3998,187,N/A,N/A,N/A,N/A,3997.5,0.0
0,15200,STRAWBERRIES,3997,86,3996.0,138.0,N/A,N/A,3998,224,N/A,N/A,N/A,N/A,3997.5,0.0
0,15300,STRAWBERRIES,3996,244,N/A,N/A,N/A,N/A,3997,10,3998.0,244.0,N/A,N/A,3996.5,0.0
0,15400,STRAWBERRIES,3996,249,N/A,N/A,N/A,N/A,3998,249,N/A,N/A,N/A,N/A,3997.0,0.0
0,15500,STRAWBERRIES,3996,200,N/A,N/A,N/A,N/A,3997,54,3998.0,146.0,N/A,N/A,3996.5,0.0
0,15600,STRAWBERRIES,3996,264,N/A,N/A,N/A,N/A,3997,264,N/A,N/A,N/A,N/A,3996.5,0.0
0,15700,STRAWBERRIES,3996,237,N/A,N/A,N/A,N/A,3997,67,3998.0,170.0,N/A,N/A,3996.5,0.0
0,15800,STRAWBERRIES,3997,49,3996.0,112.0,N/A,N/A,3998,166,N/A,N/A,N/A,N/A,3997.5,0.0
0,15900,STRAWBERRIES,3997,60,3996.0,112.0,N/A,N/A,3998,172,N/A,N/A,N/A,N/A,3997.5,0.0
0,16000,STRAWBERRIES,3997,234,N/A,N/A,N/A,N/A,3998,87,3999.0,147.0,N/A,N/A,3997.5,0.0
0,16100,STRAWBERRIES,3997,219,N/A,N/A,N/A,N/A,3999,219,N/A,N/A,N/A,N/A,3998.0,0.0
0,16200,STRAWBERRIES,3997,235,N/A,N/A,N/A,N/A,3998,78,3999.0,157.0,N/A,N/A,3997.5,0.0
0,16300,STRAWBERRIES,3997,95,3996.0,193.0,N/A,N/A,3998,288,N/A,N/A,N/A,N/A,3997.5,0.0
0,16400,STRAWBERRIES,3997,210,N/A,N/A,N/A,N/A,3998,68,3999.0,142.0,N/A,N/A,3997.5,0.0
0,16500,STRAWBERRIES,3997,255,N/A,N/A,N/A,N/A,3999,255,N/A,N/A,N/A,N/A,3998.0,0.0
0,16600,STRAWBERRIES,3998,256,N/A,N/A,N/A,N/A,3999,75,4000.0,181.0,N/A,N/A,3998.5,0.0
0,16700,STRAWBERRIES,3998,250,N/A,N/A,N/A,N/A,4000,250,N/A,N/A,N/A,N/A,3999.0,0.0
0,16800,STRAWBERRIES,3998,169,N/A,N/A,N/A,N/A,4000,169,N/A,N/A,N/A,N/A,3999.0,0.0
0,16900,STRAWBERRIES,3998,265,N/A,N/A,N/A,N/A,4000,265,N/A,N/A,N/A,N/A,3999.0,0.0
0,17000,STRAWBERRIES,3999,56,3998.0,150.0,N/A,N/A,4000,206,N/A,N/A,N/A,N/A,3999.5,0.0
0,17100,STRAWBERRIES,3999,84,3998.0,120.0,N/A,N/A,4000,204,N/A,N/A,N/A,N/A,3999.5,0.0
0,17200,STRAWBERRIES,3999,57,3998.0,178.0,N/A,N/A,4000,235,N/A,N/A,N/A,N/A,3999.5,0.0
0,17300,STRAWBERRIES,3997,259,N/A,N/A,N/A,N/A,3999,259,N/A,N/A,N/A,N/A,3998.0,0.0
0,17400,STRAWBERRIES,3997,208,N/A,N/A,N/A,N/A,3998,208,N/A,N/A,N/A,N/A,3997.5,0.0
0,17500,STRAWBERRIES,3998,161,N/A,N/A,N/A,N/A,3999,167,N/A,N/A,N/A,N/A,3998.5,0.0
0,17600,STRAWBERRIES,3998,92,3997.0,173.0,N/A,N/A,3999,265,N/A,N/A,N/A,N/A,3998.5,0.0
0,17700,STRAWBERRIES,3997,281,N/A,N/A,N/A,N/A,3999,281,N/A,N/A,N/A,N/A,3998.0,0.0
0,17800,STRAWBERRIES,3997,180,N/A,N/A,N/A,N/A,3999,180,N/A,N/A,N/A,N/A,3998.0,0.0
0,17900,STRAWBERRIES,3997,157,N/A,N/A,N/A,N/A,3999,157,N/A,N/A,N/A,N/A,3998.0,0.0
0,18000,STRAWBERRIES,3997,215,N/A,N/A,N/A,N/A,3998,100,3999.0,115.0,N/A,N/A,3997.5,0.0
0,18100,STRAWBERRIES,3997,237,N/A,N/A,N/A,N/A,3998,225,N/A,N/A,N/A,N/A,3997.5,0.0
0,18200,STRAWBERRIES,3996,159,N/A,N/A,N/A,N/A,3998,159,N/A,N/A,N/A,N/A,3997.0,0.0
0,18300,STRAWBERRIES,3997,7,3996.0,236.0,N/A,N/A,3998,236,N/A,N/A,N/A,N/A,3997.5,0.0
0,18400,STRAWBERRIES,3997,245,N/A,N/A,N/A,N/A,3998,245,N/A,N/A,N/A,N/A,3997.5,0.0
0,18500,STRAWBERRIES,3997,195,N/A,N/A,N/A,N/A,3998,195,N/A,N/A,N/A,N/A,3997.5,0.0
0,18600,STRAWBERRIES,3997,216,N/A,N/A,N/A,N/A,3998,62,3999.0,154.0,N/A,N/A,3997.5,0.0
0,18700,STRAWBERRIES,3997,259,N/A,N/A,N/A,N/A,3998,68,3999.0,191.0,N/A,N/A,3997.5,0.0
0,18800,STRAWBERRIES,3997,232,N/A,N/A,N/A,N/A,3999,232,N/A,N/A,N/A,N/A,3998.0,0.0
0,18900,STRAWBERRIES,3998,178,N/A,N/A,N/A,N/A,3999,178,N/A,N/A,N/A,N/A,3998.5,0.0
0,19000,STRAWBERRIES,3998,204,N/A,N/A,N/A,N/A,3999,80,4000.0,124.0,N/A,N/A,3998.5,0.0
0,19100,STRAWBERRIES,3998,86,3997.0,181.0,N/A,N/A,3999,267,N/A,N/A,N/A,N/A,3998.5,0.0
0,19200,STRAWBERRIES,3997,206,N/A,N/A,N/A,N/A,3999,206,N/A,N/A,N/A,N/A,3998.0,0.0
0,19300,STRAWBERRIES,3998,56,3997.0,158.0,N/A,N/A,3999,214,N/A,N/A,N/A,N/A,3998.5,0.0
0,19400,STRAWBERRIES,3998,201,N/A,N/A,N/A,N/A,3999,201,N/A,N/A,N/A,N/A,3998.5,0.0
0,19500,STRAWBERRIES,3998,251,N/A,N/A,N/A,N/A,4000,251,N/A,N/A,N/A,N/A,3999.0,0.0
0,19600,STRAWBERRIES,3998,228,N/A,N/A,N/A,N/A,4000,228,N/A,N/A,N/A,N/A,3999.0,0.0
0,19700,STRAWBERRIES,3999,99,3998.0,191.0,N/A,N/A,4000,290,N/A,N/A,N/A,N/A,3999.5,0.0
0,19800,STRAWBERRIES,3999,69,3998.0,160.0,N/A,N/A,4000,229,N/A,N/A,N/A,N/A,3999.5,0.0
0,19900,STRAWBERRIES,3999,84,3998.0,184.0,N/A,N/A,4000,256,N/A,N/A,N/A,N/A,3999.5,0.0
0,20000,STRAWBERRIES,3999,66,3998.0,145.0,N/A,N/A,4000,211,N/A,N/A,N/A,N/A,3999.5,0.0
0,20100,STRAWBERRIES,3999,61,3998.0,191.0,N/A,N/A,4000,252,N/A,N/A,N/A,N/A,3999.5,0.0
0,20200,STRAWBERRIES,3999,58,3998.0,161.0,N/A,N/A,4000,219,N/A,N/A,N/A,N/A,3999.5,0.0
0,20300,STRAWBERRIES,3998,180,N/A,N/A,N/A,N/A,4000,180,N/A,N/A,N/A,N/A,3999.0,0.0
0,20400,STRAWBERRIES,3998,285,N/A,N/A,N/A,N/A,3999,94,4000.0,191.0,N/A,N/A,3998.5,0.0
0,20500,STRAWBERRIES,3998,234,N/A,N/A,N/A,N/A,3999,234,N/A,N/A,N/A,N/A,3998.5,0.0
0,20600,STRAWBERRIES,3998,190,N/A,N/A,N/A,N/A,4000,190,N/A,N/A,N/A,N/A,3999.0,0.0
