day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,2600,GIFT_BASKET,71359,15,71358.0,27.0,N/A,N/A,71372,15,71373.0,27.0,N/A,N/A,71365.5,0.0
0,2700,GIFT_BASKET,71344,1,71343.0,17.0,71341.0,20.0,71355,1,71356.0,17.0,71357.0,20.0,71349.5,0.0
0,2800,GIFT_BASKET,71337,20,71336.0,20.0,N/A,N/A,71350,20,71351.0,20.0,N/A,N/A,71343.5,0.0
0,2900,GIFT_BASKET,71342,2,71341.0,18.0,71340.0,28.0,71353,2,71354.0,18.0,71355.0,28.0,71347.5,0.0
0,3000,GIFT_BASKET,71330,2,71329.0,13.0,71328.0,26.0,71341,2,71342.0,13.0,71344.0,26.0,71335.5,0.0
0,3100,GIFT_BASKET,71332,2,71331.0,19.0,71330.0,29.0,71343,2,71344.0,19.0,71345.0,29.0,71337.5,0.0
0,3200,GIFT_BASKET,71330,2,71328.0,12.0,71327.0,22.0,71340,2,71342.0,12.0,71343.0,22.0,71335.0,0.0
0,3300,GIFT_BASKET,71327,2,71326.0,10.0,71325.0,26.0,71338,2,71339.0,10.0,71340.0,26.0,71332.5,0.0
0,3400,GIFT_BASKET,71320,2,71319.0,10.0,71318.0,15.0,71331,2,71332.0,10.0,71333.0,15.0,71325.5,0.0
0,3500,GIFT_BASKET,71329,2,71328.0,10.0,71327.0,18.0,71341,10,71342.0,18.0,N/A,N/A,71335.0,0.0
0,3600,GIFT_BASKET,71319,16,71318.0,21.0,N/A,N/A,71332,16,71333.0,21.0,N/A,N/A,71325.5,0.0
0,3700,GIFT_BASKET,71325,2,71324.0,10.0,71323.0,28.0,71336,2,71337.0,10.0,71338.0,28.0,71330.5,0.0
0,3800,GIFT_BASKET,71339,5,71328.0,1.0,71327.0,11.0,71340,11,71341.0,24.0,N/A,N/A,71339.5,0.0
0,3900,GIFT_BASKET,71333,6,71327.0,10.0,71326.0,27.0,71340,10,71341.0,27.0,N/A,N/A,71336.5,0.0
0,4000,GIFT_BASKET,71327,2,71326.0,13.0,71325.0,18.0,71338,2,71339.0,13.0,71341.0,18.0,71332.5,0.0
0,4100,GIFT_BASKET,71311,1,71310.0,19.0,71309.0,15.0,71322,1,71323.0,19.0,71324.0,15.0,71316.5,0.0
0,4200,GIFT_BASKET,71298,2,71297.0,12.0,71296.0,22.0,71309,2,71310.0,12.0,71311.0,22.0,71303.5,0.0
0,4300,GIFT_BASKET,71281,2,71280.0,10.0,71279.0,18.0,71292,2,71293.0,10.0,71294.0,18.0,71286.5,0.0
0,4400,GIFT_BASKET,71289,1,71288.0,18.0,71287.0,16.0,71300,1,71301.0,18.0,71302.0,16.0,71294.5,0.0
0,4500,GIFT_BASKET,71291,10,71290.0,18.0,N/A,N/A,71304,10,71305.0,18.0,N/A,N/A,71297.5,0.0
0,4600,GIFT_BASKET,71307,1,71306.0,12.0,71304.0,19.0,71312,2,71318.0,1.0,71319.0,12.0,71309.5,0.0
0,4700,GIFT_BASKET,71304,1,71303.0,18.0,71302.0,18.0,71315,1,71316.0,18.0,71317.0,18.0,71309.5,0.0
0,4800,GIFT_BASKET,71305,1,71304.0,15.0,71302.0,18.0,71316,1,71317.0,15.0,71318.0,18.0,71310.5,0.0
0,4900,GIFT_BASKET,71300,10,71299.0,28.0,N/A,N/A,71313,10,71315.0,28.0,N/A,N/A,71306.5,0.0
0,5000,GIFT_BASKET,71306,1,71305.0,11.0,71304.0,22.0,71317,1,71318.0,11.0,71319.0,22.0,71311.5,0.0
0,5100,GIFT_BASKET,71317,7,71311.0,15.0,71310.0,29.0,71324,15,71326.0,29.0,N/A,N/A,71320.5,0.0
0,5200,GIFT_BASKET,71301,2,71299.0,15.0,71298.0,19.0,71312,2,71313.0,15.0,71314.0,19.0,71306.5,0.0
0,5300,GIFT_BASKET,71290,14,71289.0,25.0,N/A,N/A,71303,14,71304.0,25.0,N/A,N/A,71296.5,0.0
0,5400,GIFT_BASKET,71289,20,71288.0,22.0,N/A,N/A,71302,20,71303.0,22.0,N/A,N/A,71295.5,0.0
0,5500,GIFT_BASKET,71294,1,71293.0,19.0,71292.0,18.0,71305,1,71306.0,19.0,71308.0,18.0,71299.5,0.0
0,5600,GIFT_BASKET,71298,1,71297.0,12.0,71296.0,22.0,71309,1,71310.0,12.0,71311.0,22.0,71303.5,0.0
0,5700,GIFT_BASKET,71310,2,71309.0,12.0,71308.0,21.0,71321,2,71322.0,12.0,71323.0,21.0,71315.5,0.0
0,5800,GIFT_BASKET,71303,12,71302.0,28.0,N/A,N/A,71316,12,71317.0,28.0,N/A,N/A,71309.5,0.0
0,5900,GIFT_BASKET,71309,1,71308.0,16.0,71307.0,15.0,71320,1,71321.0,16.0,71322.0,15.0,71314.5,0.0
0,6000,GIFT_BASKET,71304,2,71303.0,11.0,71302.0,29.0,71309,1,71315.0,2.0,71316.0,11.0,71306.5,0.0
0,6100,GIFT_BASKET,71307,1,71306.0,11.0,71305.0,29.0,71318,1,71319.0,11.0,71320.0,29.0,71312.5,0.0
0,6200,GIFT_BASKET,71310,1,71309.0,13.0,71308.0,28.0,71321,1,71322.0,13.0,71323.0,28.0,71315.5,0.0
0,6300,GIFT_BASKET,71317,18,71316.0,20.0,N/A,N/A,71323,3,71330.0,18.0,71331.0,20.0,71320.0,0.0
0,6400,GIFT_BASKET,71320,16,71319.0,30.0,N/A,N/A,71334,16,71335.0,30.0,N/A,N/A,71327.0,0.0
0,6500,GIFT_BASKET,71309,20,71308.0,18.0,N/A,N/A,71322,20,71323.0,18.0,N/A,N/A,71315.5,0.0
0,6600,GIFT_BASKET,71313,1,71312.0,14.0,71311.0,22.0,71324,1,71325.0,14.0,71326.0,22.0,71318.5,0.0
0,6700,GIFT_BASKET,71330,2,71329.0,18.0,71328.0,26.0,71335,8,71341.0,2.0,71342.0,18.0,71332.5,0.0
0,6800,GIFT_BASKET,71336,1,71335.0,17.0,71334.0,19.0,71347,1,71348.0,17.0,71349.0,19.0,71341.5,0.0
0,6900,GIFT_BASKET,71326,20,71325.0,17.0,N/A,N/A,71339,20,71340.0,17.0,N/A,N/A,71332.5,0.0
0,7000,GIFT_BASKET,71322,2,71321.0,10.0,71320.0,24.0,71333,2,71334.0,10.0,71335.0,24.0,71327.5,0.0
0,7100,GIFT_BASKET,71319,1,71318.0,13.0,71316.0,18.0,71330,1,71331.0,13.0,71332.0,18.0,71324.5,0.0
0,7200,GIFT_BASKET,71308,2,71307.0,11.0,71306.0,17.0,71319,2,71320.0,11.0,71321.0,17.0,71313.5,0.0
0,7300,GIFT_BASKET,71305,2,71304.0,18.0,71303.0,16.0,71316,2,71317.0,18.0,71318.0,16.0,71310.5,0.0
0,7400,GIFT_BASKET,71308,1,71303.0,2.0,71302.0,10.0,71314,2,71315.0,10.0,71316.0,23.0,71311.0,0.0
0,7500,GIFT_BASKET,71321,11,71320.0,17.0,N/A,N/A,71334,11,71335.0,17.0,N/A,N/A,71327.5,0.0
0,7600,GIFT_BASKET,71330,2,71329.0,10.0,71328.0,28.0,71335,6,71341.0,2.0,71342.0,10.0,71332.5,0.0
0,7700,GIFT_BASKET,71328,15,71327.0,25.0,N/A,N/A,71341,15,71342.0,25.0,N/A,N/A,71334.5,0.0
0,7800,GIFT_BASKET,71324,1,71323.0,12.0,71322.0,30.0,71335,1,71336.0,12.0,71337.0,30.0,71329.5,0.0
0,7900,GIFT_BASKET,71323,1,71322.0,15.0,71321.0,27.0,71334,1,71335.0,15.0,71336.0,27.0,71328.5,0.0
0,8000,GIFT_BASKET,71326,1,71325.0,16.0,71324.0,26.0,71337,1,71338.0,16.0,71339.0,26.0,71331.5,0.0
0,8100,GIFT_BASKET,71320,15,71319.0,28.0,N/A,N/A,71333,15,71334.0,28.0,N/A,N/A,71326.5,0.0
0,8200,GIFT_BASKET,71334,11,71333.0,22.0,N/A,N/A,71347,11,71348.0,22.0,N/A,N/A,71340.5,0.0
0,8300,GIFT_BASKET,71327,1,71326.0,17.0,71325.0,29.0,71338,1,71339.0,17.0,71340.0,29.0,71332.5,0.0
0,8400,GIFT_BASKET,71314,17,71313.0,22.0,N/A,N/A,71327,17,71328.0,22.0,N/A,N/A,71320.5,0.0
0,8500,GIFT_BASKET,71326,11,71325.0,16.0,N/A,N/A,71339,11,71340.0,16.0,N/A,N/A,71332.5,0.0
0,8600,GIFT_BASKET,71351,8,71341.0,1.0,71340.0,12.0,71352,1,71353.0,12.0,71354.0,23.0,71351.5,0.0
0,8700,GIFT_BASKET,71345,1,71344.0,13.0,71343.0,16.0,71356,1,71357.0,13.0,71358.0,16.0,71350.5,0.0
0,8800,GIFT_BASKET,71349,15,71348.0,22.0,N/A,N/A,71362,15,71364.0,22.0,N/A,N/A,71355.5,0.0
0,8900,GIFT_BASKET,71371,1,71370.0,11.0,71369.0,27.0,71382,1,71383.0,11.0,71384.0,27.0,71376.5,0.0
0,9000,GIFT_BASKET,71376,4,71370.0,10.0,71369.0,15.0,71383,10,71384.0,15.0,N/A,N/A,71379.5,0.0
0,9100,GIFT_BASKET,71377,1,71376.0,19.0,71375.0,28.0,71388,1,71389.0,19.0,71391.0,28.0,71382.5,0.0
0,9200,GIFT_BASKET,71394,20,71393.0,15.0,N/A,N/A,71407,20,71408.0,15.0,N/A,N/A,71400.5,0.0
0,9300,GIFT_BASKET,71386,10,71385.0,20.0,N/A,N/A,71399,10,71400.0,20.0,N/A,N/A,71392.5,0.0
0,9400,GIFT_BASKET,71399,2,71398.0,15.0,71397.0,17.0,71410,2,71411.0,15.0,71412.0,17.0,71404.5,0.0
0,9500,GIFT_BASKET,71386,1,71385.0,14.0,71384.0,26.0,71397,1,71398.0,14.0,71399.0,26.0,71391.5,0.0
0,9600,GIFT_BASKET,71378,12,71377.0,23.0,N/A,N/A,71391,12,71392.0,23.0,N/A,N/A,71384.5,0.0
0,9700,GIFT_BASKET,71383,18,71381.0,21.0,N/A,N/A,71396,18,71397.0,21.0,N/A,N/A,71389.5,0.0
0,9800,GIFT_BASKET,71378,13,71377.0,16.0,N/A,N/A,71384,3,71391.0,13.0,71392.0,16.0,71381.0,0.0
0,9900,GIFT_BASKET,71380,13,71379.0,29.0,N/A,N/A,71393,13,71394.0,29.0,N/A,N/A,71386.5,0.0
0,10000,GIFT_BASKET,71374,2,71373.0,19.0,71372.0,28.0,71385,2,71386.0,19.0,71387.0,28.0,71379.5,0.0
0,10100,GIFT_BASKET,71368,10,71367.0,21.0,N/A,N/A,71381,10,71383.0,21.0,N/A,N/A,71374.5,0.0
0,10200,GIFT_BASKET,71371,2,71370.0,11.0,71369.0,29.0,71382,2,71383.0,11.0,71384.0,29.0,71376.5,0.0
0,10300,GIFT_BASKET,71381,2,71380.0,18.0,71379.0,17.0,71392,2,71393.0,18.0,71395.0,17.0,71386.5,0.0
0,10400,GIFT_BASKET,71390,16,71388.0,20.0,N/A,N/A,71403,16,71404.0,20.0,N/A,N/A,71396.5,0.0
0,10500,GIFT_BASKET,71404,1,71403.0,19.0,71402.0,21.0,71415,1,71416.0,19.0,71417.0,21.0,71409.5,0.0
0,10600,GIFT_BASKET,71404,18,71402.0,29.0,N/A,N/A,71417,18,71418.0,29.0,N/A,N/A,71410.5,0.0
0,10700,GIFT_BASKET,71391,14,71390.0,21.0,N/A,N/A,71405,14,71406.0,21.0,N/A,N/A,71398.0,0.0
0,10800,GIFT_BASKET,71382,18,71381.0,21.0,N/A,N/A,71395,18,71396.0,21.0,N/A,N/A,71388.5,0.0
0,10900,GIFT_BASKET,71372,1,71371.0,11.0,71370.0,25.0,71383,1,71384.0,11.0,71385.0,25.0,71377.5,0.0
0,11000,GIFT_BASKET,71371,1,71370.0,14.0,71369.0,16.0,71376,7,71382.0,1.0,71383.0,14.0,71373.5,0.0
0,11100,GIFT_BASKET,71379,2,71378.0,18.0,71377.0,22.0,71390,2,71391.0,18.0,71392.0,22.0,71384.5,0.0
0,11200,GIFT_BASKET,71374,1,71373.0,11.0,71372.0,23.0,71385,1,71386.0,11.0,71387.0,23.0,71379.5,0.0
0,11300,GIFT_BASKET,71383,1,71382.0,10.0,71381.0,27.0,71394,1,71395.0,10.0,71396.0,27.0,71388.5,0.0
0,11400,GIFT_BASKET,71391,1,71390.0,14.0,71389.0,30.0,71402,1,71403.0,14.0,71404.0,30.0,71396.5,0.0
0,11500,GIFT_BASKET,71388,1,71387.0,17.0,71386.0,29.0,71399,1,71400.0,17.0,71401.0,29.0,71393.5,0.0
0,11600,GIFT_BASKET,71384,12,71383.0,23.0,N/A,N/A,71397,12,71399.0,23.0,N/A,N/A,71390.5,0.0
0,11700,GIFT_BASKET,71377,1,71376.0,14.0,71375.0,27.0,71388,1,71389.0,14.0,71391.0,27.0,71382.5,0.0
0,11800,GIFT_BASKET,71385,19,71384.0,18.0,N/A,N/A,71398,19,71399.0,18.0,N/A,N/A,71391.5,0.0
0,11900,GIFT_BASKET,71395,17,71394.0,26.0,N/A,N/A,71408,17,71409.0,26.0,N/A,N/A,71401.5,0.0
0,12000,GIFT_BASKET,71398,1,71392.0,13.0,71391.0,29.0,71405,13,71406.0,29.0,N/A,N/A,71401.5,0.0
0,12100,GIFT_BASKET,71396,2,71395.0,18.0,71393.0,26.0,71407,2,71408.0,18.0,71409.0,26.0,71401.5,0.0
0,12200,GIFT_BASKET,71396,2,71395.0,12.0,71394.0,28.0,71407,2,71408.0,12.0,71409.0,28.0,71401.5,0.0
0,12300,GIFT_BASKET,71401,1,71400.0,14.0,71399.0,17.0,71412,1,71413.0,14.0,71414.0,17.0,71406.5,0.0
0,12400,GIFT_BASKET,71384,1,71383.0,11.0,71382.0,17.0,71395,1,71396.0,11.0,71397.0,17.0,71389.5,0.0
0,12500,GIFT_BASKET,71390,2,71389.0,16.0,71388.0,23.0,71401,2,71402.0,16.0,71403.0,23.0,71395.5,0.0
0,12600,GIFT_BASKET,71393,1,71392.0,12.0,71391.0,18.0,71404,1,71405.0,12.0,71406.0,18.0,71398.5,0.0
0,12700,GIFT_BASKET,71391,5,71386.0,2.0,71385.0,20.0,71397,2,71398.0,20.0,71399.0,21.0,71394.0,0.0
0,12800,GIFT_BASKET,71399,1,71398.0,13.0,71396.0,26.0,71410,1,71411.0,13.0,71412.0,26.0,71404.5,0.0
0,12900,GIFT_BASKET,71391,15,71390.0,26.0,N/A,N/A,71404,15,71405.0,26.0,N/A,N/A,71397.5,0.0
0,13000,GIFT_BASKET,71387,11,71386.0,23.0,N/A,N/A,71400,11,71401.0,23.0,N/A,N/A,71393.5,0.0
0,13100,GIFT_BASKET,71384,2,71383.0,20.0,71382.0,18.0,71395,2,71396.0,20.0,71397.0,18.0,71389.5,0.0
0,13200,GIFT_BASKET,71393,16,71392.0,23.0,N/A,N/A,71406,16,71407.0,23.0,N/A,N/A,71399.5,0.0
0,13300,GIFT_BASKET,71396,2,71395.0,15.0,71394.0,16.0,71407,2,71408.0,15.0,71409.0,16.0,71401.5,0.0
0,13400,GIFT_BASKET,71385,1,71384.0,14.0,71383.0,15.0,71396,1,71397.0,14.0,71398.0,15.0,71390.5,0.0
0,13500,GIFT_BASKET,71387,1,71386.0,16.0,71385.0,16.0,71398,1,71399.0,16.0,71400.0,16.0,71392.5,0.0
0,13600,GIFT_BASKET,71382,2,71381.0,17.0,71380.0,18.0,71393,2,71394.0,17.0,71395.0,18.0,71387.5,0.0
0,13700,GIFT_BASKET,71385,2,71383.0,19.0,71382.0,23.0,71396,2,71397.0,19.0,71398.0,23.0,71390.5,0.0
0,13800,GIFT_BASKET,71386,1,71385.0,12.0,71384.0,18.0,71397,1,71398.0,12.0,71399.0,18.0,71391.5,0.0
0,13900,GIFT_BASKET,71382,20,71381.0,21.0,N/A,N/A,71395,20,71396.0,21.0,N/A,N/A,71388.5,0.0
0,14000,GIFT_BASKET,71388,1,71387.0,13.0,71386.0,18.0,71399,1,71400.0,13.0,71402.0,18.0,71393.5,0.0
0,14100,GIFT_BASKET,71393,2,71392.0,20.0,71391.0,27.0,71404,2,71405.0,20.0,71406.0,27.0,71398.5,0.0
0,14200,GIFT_BASKET,71390,2,71389.0,10.0,71388.0,16.0,71401,2,71402.0,10.0,71403.0,16.0,71395.5,0.0
0,14300,GIFT_BASKET,71405,5,71395.0,2.0,71394.0,20.0,71406,2,71407.0,20.0,71408.0,27.0,71405.5,0.0
0,14400,GIFT_BASKET,71406,1,71405.0,16.0,71404.0,17.0,71417,1,71418.0,16.0,71419.0,17.0,71411.5,0.0
0,14500,GIFT_BASKET,71400,1,71399.0,14.0,71398.0,16.0,71411,1,71412.0,14.0,71413.0,16.0,71405.5,0.0
0,14600,GIFT_BASKET,71388,11,71387.0,21.0,N/A,N/A,71401,11,71402.0,21.0,N/A,N/A,71394.5,0.0
0,14700,GIFT_BASKET,71387,2,71385.0,11.0,71384.0,19.0,71398,2,71399.0,11.0,71400.0,19.0,71392.5,0.0
0,14800,GIFT_BASKET,71387,2,71385.0,14.0,71384.0,30.0,71398,2,71399.0,14.0,71400.0,30.0,71392.5,0.0
0,14900,GIFT_BASKET,71390,2,71389.0,15.0,71388.0,17.0,71401,2,71402.0,15.0,71403.0,17.0,71395.5,0.0
0,15000,GIFT_BASKET,71393,1,71391.0,13.0,71390.0,30.0,71403,1,71405.0,13.0,71406.0,30.0,71398.0,0.0
0,15100,GIFT_BASKET,71392,1,71391.0,14.0,71390.0,24.0,71403,1,71404.0,14.0,71405.0,24.0,71397.5,0.0
0,15200,GIFT_BASKET,71392,2,71391.0,11.0,71390.0,20.0,71403,2,71404.0,11.0,71405.0,20.0,71397.5,0.0
0,15300,GIFT_BASKET,71405,2,71404.0,14.0,71403.0,25.0,71416,2,71417.0,14.0,71418.0,25.0,71410.5,0.0
0,15400,GIFT_BASKET,71404,2,71403.0,20.0,71402.0,27.0,71415,2,71416.0,20.0,71417.0,27.0,71409.5,0.0
0,15500,GIFT_BASKET,71399,15,71398.0,23.0,N/A,N/A,71413,15,71414.0,23.0,N/A,N/A,71406.0,0.0
0,15600,GIFT_BASKET,71389,1,71388.0,18.0,71387.0,27.0,71400,1,71401.0,18.0,71402.0,27.0,71394.5,0.0
0,15700,GIFT_BASKET,71380,2,71379.0,12.0,71378.0,17.0,71391,2,71392.0,12.0,71393.0,17.0,71385.5,0.0
0,15800,GIFT_BASKET,71371,2,71370.0,10.0,71369.0,21.0,71382,2,71384.0,10.0,71385.0,21.0,71376.5,0.0
0,15900,GIFT_BASKET,71378,20,71377.0,30.0,N/A,N/A,71391,20,71392.0,30.0,N/A,N/A,71384.5,0.0
0,16000,GIFT_BASKET,71376,2,71375.0,16.0,71374.0,30.0,71387,2,71388.0,16.0,71389.0,30.0,71381.5,0.0
0,16100,GIFT_BASKET,71360,15,71359.0,25.0,N/A,N/A,71373,15,71374.0,25.0,N/A,N/A,71366.5,0.0
0,16200,GIFT_BASKET,71373,10,71372.0,18.0,N/A,N/A,71386,10,71387.0,18.0,N/A,N/A,71379.5,0.0
0,16300,GIFT_BASKET,71380,2,71379.0,16.0,71378.0,19.0,71391,2,71392.0,16.0,71393.0,19.0,71385.5,0.0
0,16400,GIFT_BASKET,71375,2,71374.0,14.0,71373.0,29.0,71386,2,71387.0,14.0,71389.0,29.0,71380.5,0.0
0,16500,GIFT_BASKET,71372,2,71371.0,20.0,71370.0,27.0,71383,2,71384.0,20.0,71385.0,27.0,71377.5,0.0
0,16600,GIFT_BASKET,71376,2,71375.0,17.0,71373.0,23.0,71387,2,71388.0,17.0,71389.0,23.0,71381.5,0.0
0,16700,GIFT_BASKET,71364,1,71363.0,16.0,71362.0,23.0,71375,1,71376.0,16.0,71377.0,23.0,71369.5,0.0
0,16800,GIFT_BASKET,71378,2,71377.0,14.0,71376.0,20.0,71389,2,71390.0,14.0,71391.0,20.0,71383.5,0.0
0,16900,GIFT_BASKET,71380,1,71379.0,19.0,71377.0,29.0,71391,1,71392.0,19.0,71393.0,29.0,71385.5,0.0
0,17000,GIFT_BASKET,71370,20,71369.0,29.0,N/A,N/A,71384,20,71385.0,29.0,N/A,N/A,71377.0,0.0
0,17100,GIFT_BASKET,71374,1,71373.0,14.0,71371.0,27.0,71385,1,71386.0,14.0,71387.0,27.0,71379.5,0.0
0,17200,GIFT_BASKET,71373,2,71371.0,10.0,71370.0,28.0,71384,2,71385.0,10.0,71386.0,28.0,71378.5,0.0
0,17300,GIFT_BASKET,71364,3,71352.0,11.0,71351.0,22.0,71365,11,71367.0,22.0,N/A,N/A,71364.5,0.0
0,17400,GIFT_BASKET,71353,1,71352.0,13.0,71351.0,24.0,71364,1,71365.0,13.0,71366.0,24.0,71358.5,0.0
0,17500,GIFT_BASKET,71352,1,71351.0,11.0,71349.0,18.0,71363,1,71364.0,11.0,71365.0,18.0,71357.5,0.0
0,17600,GIFT_BASKET,71338,20,71337.0,17.0,N/A,N/A,71351,20,71352.0,17.0,N/A,N/A,71344.5,0.0
0,17700,GIFT_BASKET,71338,1,71337.0,12.0,71336.0,19.0,71349,1,71350.0,12.0,71351.0,19.0,71343.5,0.0
0,17800,GIFT_BASKET,71338,15,71336.0,21.0,N/A,N/A,71351,15,71352.0,21.0,N/A,N/A,71344.5,0.0
0,17900,GIFT_BASKET,71330,1,71329.0,13.0,71328.0,23.0,71341,1,71342.0,13.0,71343.0,23.0,71335.5,0.0
0,18000,GIFT_BASKET,71314,2,71313.0,13.0,71312.0,21.0,71325,2,71326.0,13.0,71327.0,21.0,71319.5,0.0
0,18100,GIFT_BASKET,71313,10,71312.0,27.0,N/A,N/A,71326,10,71328.0,27.0,N/A,N/A,71319.5,0.0
0,18200,GIFT_BASKET,71306,1,71305.0,11.0,71304.0,19.0,71317,1,71318.0,11.0,71319.0,19.0,71311.5,0.0
0,18300,GIFT_BASKET,71311,7,71306.0,2.0,71304.0,10.0,71316,2,71318.0,10.0,71319.0,17.0,71313.5,0.0
0,18400,GIFT_BASKET,71321,1,71320.0,13.0,71319.0,19.0,71332,1,71333.0,13.0,71334.0,19.0,71326.5,0.0
0,18500,GIFT_BASKET,71322,2,71321.0,18.0,71320.0,16.0,71333,2,71334.0,18.0,71335.0,16.0,71327.5,0.0
0,18600,GIFT_BASKET,71334,1,71333.0,13.0,71332.0,20.0,71345,1,71346.0,13.0,71347.0,20.0,71339.5,0.0
0,18700,GIFT_BASKET,71352,2,71351.0,16.0,71350.0,22.0,71363,2,71364.0,16.0,71365.0,22.0,71357.5,0.0
0,18800,GIFT_BASKET,71352,2,71351.0,17.0,71350.0,22.0,71363,2,71364.0,17.0,71365.0,22.0,71357.5,0.0
0,18900,GIFT_BASKET,71351,1,71349.0,17.0,71348.0,23.0,71362,1,71363.0,17.0,71364.0,23.0,71356.5,0.0
0,19000,GIFT_BASKET,71349,16,71348.0,19.0,N/A,N/A,71362,16,71363.0,19.0,N/A,N/A,71355.5,0.0
0,19100,GIFT_BASKET,71342,1,71341.0,16.0,71340.0,28.0,71353,1,71354.0,16.0,71355.0,28.0,71347.5,0.0
0,19200,GIFT_BASKET,71344,1,71343.0,10.0,71342.0,28.0,71355,1,71356.0,10.0,71357.0,28.0,71349.5,0.0
0,19300,GIFT_BASKET,71343,2,71342.0,17.0,71341.0,27.0,71354,2,71355.0,17.0,71356.0,27.0,71348.5,0.0
0,19400,GIFT_BASKET,71358,1,71357.0,16.0,71356.0,24.0,71369,1,71370.0,16.0,71372.0,24.0,71363.5,0.0
0,19500,GIFT_BASKET,71364,2,71363.0,10.0,71362.0,22.0,71375,2,71376.0,10.0,71377.0,22.0,71369.5,0.0
0,19600,GIFT_BASKET,71376,2,71375.0,20.0,71374.0,22.0,71387,2,71388.0,20.0,71389.0,22.0,71381.5,0.0
0,19700,GIFT_BASKET,71381,1,71380.0,16.0,71379.0,29.0,71392,1,71393.0,16.0,71394.0,29.0,71386.5,0.0
